"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"33",518516,"Madison Bumgarner","136","24.3","0.212","0.273","0.211","0.485","0.286","0.333","0.248","7","33","88.9","19.4","2227","85.9","85.08","9","31","2","-0.8","5.85","108","150","113","147","295","322","293"
"33",595943,"Phillip Evans","141","23.4","0.303","0.061","0.400","0.364","0.287","0.263","0.269","10","33","82.0","13.4","2223","89.6","88.99","5","30","3","-0.6","5.99","110","151","112","147","297","311","287"
"33",547943,"Hyun-Jin Ryu","162","20.4","0.138","0.034","0.364","0.172","0.133","0.146","0.154","4","29","72.5","-3.3","2256","90.7","90.63","11","26","7","-0.1","6.18","110","146","108","146","288","301","274"
"32",542881,"Tyler Anderson","127","25.2","0.038","0.000","0.111","0.038","0.034","0.068","0.072","1","26","59.1","-13.9","2175","88.5","88.29","14","29","1","-0.2","6.10","103","142","94","143","276","300","288"
"32",534947,"Tim Adleman","108","29.6","0.103","0.034","0.158","0.138","0.103","0.127","0.125","3","29","69.6","-16.4","2188","86.4","85.94","6","28","3","-0.5","6.09","104","140","100","143","282","295","264"
"32",500779,"Jose Quintana","131","24.4","0.080","0.000","0.222","0.080","0.067","0.062","0.069","2","25","63.0","-16.5","2221","87.8","87.65","4","19","11","-0.2","6.16","102","142","101","142","281","296","266"
"32",641432,"Willie Calhoun","143","22.4","0.281","0.094","0.333","0.375","0.281","0.281","0.291","9","32","92.1","4.7","2159","88.9","88.73","6","31","1","-0.2","6.14","116","148","122","151","294","325","307"
"32",622491,"Luis Castillo","97","33.0","0.069","0.000","0.111","0.069","0.060","0.113","0.121","2","29","68.3","-10.2","2296","88.7","88.62","11","32","0","-0.1","6.25","108","145","103","146","284","293","262"
"31",623993,"Anthony Santander","120","25.8","0.267","0.100","0.348","0.367","0.261","0.262","0.254","8","30","86.9","22.3","2200","90.3","89.73","7","30","1","-0.6","5.99","117","149","119","148","296","323","297"
"31",542963,"Rob Brantly","143","21.7","0.290","0.226","0.467","0.516","0.337","0.223","0.201","9","31","85.9","22.7","2381","86.3","85.41","10","27","4","-0.9","5.79","115","148","111","148","285","317","296"
"31",476883,"Pedro Alvarez","128","24.2","0.323","0.129","0.450","0.452","0.330","0.295","0.265","10","31","94.8","6.8","2264","88.8","88.25","9","30","1","-0.6","5.89","128","174","141","151","304","329","309"
"31",453203,"Shane Robinson","138","22.5","0.200","0.000","0.231","0.200","0.170","0.234","0.237","6","30","80.5","5.8","2234","89.1","88.41","2","28","3","-0.7","5.98","104","147","107","142","298","308","283"
"30",543045,"Adam Conley","133","22.6","0.125","0.000","0.300","0.125","0.110","0.122","0.133","3","24","66.9","-20.0","2257","87.6","87.00","10","26","2","-0.6","6.04","106","142","100","143","269","295","287"
"30",570799,"Christian Villanueva","118","25.4","0.367","0.433","0.438","0.800","0.480","0.313","0.270","11","30","87.3","6.6","2272","87.9","87.35","7","27","3","-0.6","5.97","105","150","116","144","298","316","291"
"30",488912,"Tuffy Gosewisch","115","26.1","0.071","0.000","0.143","0.071","0.063","0.094","0.098","2","28","76.8","2.3","2201","88.8","88.14","13","29","1","-0.7","6.03","104","150","109","145","292","313","279"
"29",607219,"Sal Romano","103","28.2","0.042","0.042","0.111","0.083","0.051","0.070","0.058","1","24","58.9","-31.6","2264","88.2","87.74","9","23","5","-0.5","6.09","102","140","97","144","273","300","286"
"29",600474,"Pedro Severino","105","27.6","0.172","0.034","0.263","0.207","0.163","0.146","0.148","5","29","83.6","9.8","2147","85.6","85.35","8","27","2","-0.2","6.15","107","149","112","147","295","311","285"
"29",276520,"Bronson Arroyo","84","34.5","0.154","0.000","0.250","0.154","0.135","0.213","0.219","4","26","73.7","4.5","2228","88.9","87.96","6","25","4","-0.9","5.89","108","144","99","145","280","296","262"
"29",543557,"Mike Montgomery","98","29.6","0.192","0.154","0.267","0.346","0.225","0.192","0.183","5","26","76.0","-7.9","2276","84.8","84.42","6","25","2","-0.4","6.09","108","143","103","145","268","292","287"
"29",592407,"Bryan Holaday","92","31.5","0.241","0.069","0.250","0.310","0.236","0.305","0.314","7","29","81.6","15.9","2262","89.5","89.79","1","29","0","0.3","6.33","106","151","111","145","294","315","284"
"28",596129,"Daniel Vogelbach","149","18.8","0.214","0.036","0.316","0.250","0.201","0.268","0.240","6","28","88.8","11.5","2350","89.4","89.00","7","26","2","-0.4","6.02","112","151","124","151","290","321","301"
"28",450172,"Edinson Volquez","98","28.6","0.200","0.000","0.333","0.200","0.169","0.084","0.094","5","25","72.9","-0.1","2097","89.7","89.05","5","22","5","-0.6","6.03","107","146","105","145","288","297","265"
"27",596105,"Dwight Smith Jr","122","22.1","0.370","0.074","0.588","0.444","0.351","0.214","0.210","10","27","90.1","3.8","2090","88.9","88.53","7","24","3","-0.4","6.01","112","147","108","146","280","317","304"
"27",519295,"Jake Smolinski","121","22.3","0.259","0.037","0.333","0.296","0.241","0.286","0.242","7","27","85.3","7.1","2211","87.5","87.12","5","26","1","-0.4","6.00","109","152","114","148","297","319","289"
"27",554430,"Zack Wheeler","101","26.7","0.077","0.038","0.143","0.115","0.081","0.125","0.124","2","26","78.0","4.9","2347","88.9","88.19","6","21","5","-0.7","5.99","109","147","103","148","274","303","293"
"27",474699,"Vance Worley","74","36.5","0.182","0.000","0.286","0.182","0.159","0.158","0.169","4","22","69.8","-22.4","2189","89.4","88.98","6","25","1","-0.4","6.08","105","143","103","145","290","302","271"
"27",643565,"Mike Tauchman","143","18.9","0.222","0.074","0.353","0.296","0.220","0.173","0.178","6","27","81.4","7.0","2221","91.1","90.81","7","24","3","-0.3","5.92","115","148","109","147","296","320","305"
"27",606160,"Rafael Montero","81","33.3","0.083","0.000","0.143","0.083","0.073","0.100","0.100","2","24","70.1","-9.4","2258","88.6","88.03","4","21","4","-0.6","6.05","104","144","99","146","284","293","269"
"27",607471,"Christopher Bostick","152","17.8","0.296","0.074","0.444","0.370","0.286","0.272","0.257","8","27","86.7","7.4","2150","89.8","89.81","7","25","2","0.0","6.23","112","151","110","147","297","308","282"
"26",643410,"Mark Leiter Jr.","105","24.8","0.080","0.000","0.154","0.080","0.070","0.057","0.065","2","25","77.3","-16.4","2344","86.9","86.34","7","21","3","-0.6","5.99","102","142","103","146","282","294","261"
"26",543590,"Kirk Nieuwenhuis","142","18.3","0.115","0.154","0.200","0.269","0.157","0.280","0.185","3","26","95.7","12.2","2203","89.2","88.53","12","23","3","-0.7","5.96","120","157","120","152","288","311","297"
"26",502117,"Kristopher Negron","130","20.0","0.160","0.040","0.222","0.200","0.155","0.181","0.185","4","25","83.0","5.5","2238","87.5","87.21","5","24","2","-0.3","6.10","105","150","105","144","298","317","288"
"26",457926,"Paul Janish","114","22.8","0.080","0.000","0.105","0.080","0.070","0.145","0.147","2","25","78.2","11.5","2211","90.0","89.33","6","26","0","-0.7","5.96","104","150","111","146","291","304","277"
"26",594902,"Ben Lively","73","35.6","0.231","0.231","0.267","0.462","0.287","0.209","0.168","6","26","88.2","12.4","2270","87.6","87.33","7","24","2","-0.3","6.15","104","148","107","149","287","301","270"
"26",506924,"Stephen Cardullo","124","21.0","0.154","0.000","0.211","0.154","0.135","0.252","0.232","4","26","85.6","13.9","2239","88.2","87.97","6","25","1","-0.2","6.14","111","151","111","145","301","322","297"
"25",645302,"Victor Robles","102","24.5","0.250","0.208","0.333","0.458","0.290","0.206","0.189","6","24","82.7","2.6","2294","89.5","89.24","4","23","2","-0.3","6.21","105","148","104","146","294","308","280"
"25",545358,"Max Stassi","131","19.1","0.167","0.292","0.105","0.458","0.243","0.344","0.235","4","24","88.7","19.2","2158","90.4","90.66","4","25","0","0.3","6.19","108","151","116","147","297","322","289"
"25",435221,"Brandon McCarthy","114","21.9","0.043","0.000","0.143","0.043","0.038","0.097","0.100","1","23","79.0","-8.9","2325","87.4","86.71","6","15","8","-0.7","5.84","113","147","107","148","284","298","269"
"25",457454,"Jarrod Saltalamacchia","115","21.7","0.040","0.000","0.111","0.040","0.035","0.079","0.079","1","25","86.8","29.0","2358","87.9","86.99","9","18","7","-0.9","5.92","117","168","129","149","293","324","300"
"25",622441,"Rafael Bautista","90","27.8","0.160","0.000","0.200","0.160","0.140","0.215","0.219","4","25","75.9","18.1","2173","85.8","85.64","4","24","1","-0.2","6.29","107","146","103","144","292","305","280"
"24",571927,"Steven Matz","88","27.3","0.143","0.000","0.214","0.143","0.125","0.200","0.200","3","21","79.6","-9.5","2262","88.5","88.22","7","24","0","-0.3","6.10","110","146","106","146","290","302","275"
"24",592826,"Vince Velasquez","82","29.3","0.250","0.000","0.300","0.250","0.219","0.159","0.165","6","24","81.7","7.0","2086","88.0","87.35","3","23","1","-0.7","5.99","104","143","103","144","289","301","271"
"24",596112,"Robert Stephenson","82","29.3","0.045","0.000","0.143","0.045","0.040","0.055","0.054","1","22","66.4","-12.2","2316","86.3","86.07","9","18","3","-0.2","6.12","103","141","101","144","285","298","262"
"23",608596,"Tom Murphy","103","22.3","0.043","0.043","0.071","0.087","0.054","0.121","0.122","1","23","78.8","18.1","2280","86.6","86.04","7","21","2","-0.6","5.77","110","150","114","146","303","318","296"
"23",607237,"Amir Garrett","74","31.1","0.053","0.053","0.077","0.105","0.065","0.093","0.100","1","19","63.3","-15.4","2258","86.9","85.99","3","20","3","-0.9","5.89","95","136","94","141","282","291","262"
"23",657077,"Alex Verdugo","101","22.8","0.174","0.130","0.167","0.304","0.200","0.271","0.254","4","23","81.5","-4.2","2224","89.7","89.33","2","21","2","-0.4","6.06","118","149","115","151","286","313","300"
"23",595956,"Cam Gallagher","93","24.7","0.261","0.174","0.278","0.435","0.292","0.231","0.232","6","23","84.9","7.5","2270","87.4","87.00","3","22","1","-0.4","5.89","105","149","116","146","301","317","292"
"22",621107,"Zach Eflin","71","31.0","0.143","0.000","0.375","0.143","0.125","0.145","0.149","3","21","74.8","-3.2","2281","87.6","87.00","10","19","3","-0.6","5.98","107","148","102","146","283","298","271"
"22",453211,"Drew Stubbs","89","24.7","0.091","0.000","0.154","0.091","0.080","0.106","0.109","2","22","82.7","28.2","2226","87.8","87.09","5","18","4","-0.7","5.98","105","150","100","146","293","314","282"
"22",596133,"Luke Weaver","84","26.2","0.158","0.000","0.300","0.158","0.138","0.089","0.097","3","19","61.2","-13.8","2187","88.4","88.40","7","20","2","0.0","6.24","102","140","101","143","293","288","264"
"21",429719,"Edwin Jackson","81","25.9","0.095","0.000","0.333","0.095","0.084","0.104","0.113","2","21","81.4","12.7","2255","88.4","88.28","10","16","4","-0.1","6.26","102","144","102","143","289","299","275"
"21",448855,"Junior Guerra","56","37.5","0.000","0.000","0.000","0.000","0.000","0.082","0.085","0","16","68.2","1.7","2197","87.5","87.17","3","20","1","-0.3","6.13","108","145","101","146","285","300","270"
"21",543408,"Tom Koehler","86","24.4","0.048","0.000","0.167","0.048","0.042","0.051","0.056","1","21","77.8","-12.3","2239","89.0","88.49","4","10","10","-0.5","6.01","109","149","111","148","288","297","267"
"20",608718,"Brent Suter","70","28.6","0.167","0.000","0.300","0.167","0.146","0.088","0.091","3","18","59.0","-21.2","2214","89.9","89.60","8","20","0","-0.3","6.06","102","140","97","142","267","291","282"
"20",112526,"Bartolo Colon","64","31.3","0.000","0.000","0.000","0.000","0.000","0.056","0.059","0","19","66.9","-13.2","2374","86.1","85.39","4","14","5","-0.7","6.04","103","143","102","146","289","291","264"
"20",542208,"Carlos Perez","76","26.3","0.100","0.150","0.077","0.250","0.143","0.161","0.107","2","20","77.5","11.1","2192","86.2","85.67","4","18","2","-0.5","5.99","106","149","113","145","298","317","290"
"20",595238,"Jacob Hannemann","69","29.0","0.150","0.150","0.133","0.300","0.187","0.263","0.239","3","20","85.7","5.1","2195","87.9","87.41","4","20","0","-0.5","5.94","117","148","106","149","285","316","299"
"20",571657,"Kyle Farmer","79","25.3","0.300","0.050","0.353","0.350","0.281","0.381","0.370","6","20","87.2","8.6","2200","88.9","88.23","3","20","0","-0.7","5.87","112","150","116","146","300","312","291"
"20",545337,"Nolan Fontana","92","21.7","0.050","0.150","0.000","0.200","0.099","0.181","0.158","1","20","82.2","3.4","2031","86.4","85.54","7","19","1","-0.9","5.91","114","148","110","151","279","313","292"
"20",628333,"Odrisamer Despaigne","62","32.3","0.105","0.000","0.143","0.105","0.092","0.078","0.082","2","19","72.7","-10.9","2300","88.7","88.14","4","19","1","-0.6","5.99","108","147","102","146","281","292","260"
"20",574847,"Rob Segedin","83","24.1","0.200","0.100","0.308","0.300","0.211","0.167","0.167","4","20","79.7","-3.0","2127","87.4","86.20","5","18","2","-1.2","5.72","106","153","117","147","298","314","293"
"19",506433,"Yu Darvish","73","26.0","0.059","0.000","0.333","0.059","0.052","0.012","0.016","1","17","52.8","-10.1","2236","91.6","90.90","7","12","6","-0.7","5.83","109","148","106","148","281","299","274"
"19",641857,"Ryan McMahon","103","18.4","0.158","0.053","0.214","0.211","0.157","0.144","0.133","3","19","80.8","-4.7","2194","89.3","88.54","2","16","3","-0.8","5.64","111","146","111","148","302","328","311"
"18",642082,"Chance Sisco","96","18.8","0.333","0.444","0.444","0.778","0.454","0.304","0.227","6","18","81.6","10.1","2276","90.8","90.25","5","16","2","-0.6","5.93","120","149","120","149","293","319","303"
"18",572750,"Eddie Butler","75","24.0","0.067","0.000","0.111","0.067","0.058","0.111","0.117","1","15","67.1","-11.0","2323","86.5","85.93","6","18","0","-0.6","5.95","107","143","104","147","278","296","259"
"18",608371,"Lucas Sims","73","24.7","0.067","0.000","0.143","0.067","0.058","0.115","0.121","1","15","67.1","-10.8","2207","87.8","87.35","6","16","2","-0.5","6.03","98","145","101","146","288","300","268"
"18",607192,"Tyler Glasnow","82","22.0","0.294","0.000","0.500","0.294","0.258","0.127","0.139","5","17","71.6","-18.1","2221","86.0","85.51","2","13","4","-0.5","6.00","104","143","102","144","275","300","288"
"17",475243,"Travis Wood","66","25.8","0.235","0.353","0.250","0.588","0.336","0.305","0.219","4","17","88.5","29.7","2237","86.6","85.99","5","15","2","-0.6","6.01","109","150","111","146","294","311","284"
"17",493596,"Gordon Beckham","63","27.0","0.176","0.000","0.200","0.176","0.155","0.185","0.197","3","17","79.7","12.9","2290","84.6","84.00","2","17","0","-0.6","5.77","114","150","114","147","306","318","292"
"17",642094,"Tyler Smith","71","23.9","0.188","0.063","0.333","0.250","0.176","0.156","0.152","3","16","83.8","2.7","2443","89.4","88.30","5","14","3","-1.1","5.79","102","148","116","145","289","310","284"
"17",592348,"Niko Goodrum","86","19.8","0.059","0.000","0.143","0.059","0.052","0.116","0.122","1","17","84.2","10.1","2293","88.7","88.84","9","16","1","0.1","6.37","115","150","113","145","291","317","293"
"17",502239,"Trevor Cahill","63","27.0","0.286","0.071","0.400","0.357","0.276","0.261","0.268","4","14","72.9","-7.4","2394","87.4","86.45","3","16","1","-1.0","5.68","103","143","100","146","283","296","264"
"17",571679,"David Freitas","71","23.9","0.235","0.118","0.308","0.353","0.248","0.259","0.244","4","17","86.6","-1.0","2103","87.6","87.32","4","17","0","-0.3","6.11","110","148","114","145","300","318","280"
"16",596847,"Ji-Man Choi","80","20.0","0.267","0.467","0.222","0.733","0.379","0.355","0.254","4","15","93.6","6.5","2157","89.6","89.25","5","16","0","-0.4","6.15","110","150","120","149","285","311","292"
"16",608717,"Chris Stratton","52","30.8","0.143","0.000","0.182","0.143","0.125","0.102","0.115","2","14","71.9","-17.4","2121","89.4","89.10","1","14","2","-0.3","6.16","110","146","106","147","290","293","263"
"16",543309,"Kyle Higashioka","73","21.9","0.000","0.000","0.000","0.000","0.000","0.116","0.119","0","16","76.4","15.3","2253","89.7","89.07","3","13","3","-0.6","5.94","111","152","112","145","300","314","278"
"16",592863,"Mason Williams","77","20.8","0.250","0.000","0.286","0.250","0.219","0.196","0.201","4","16","87.5","13.1","2194","87.3","86.64","2","16","0","-0.7","5.85","110","149","110","150","282","320","295"
"15",600524,"Renato Nunez","75","20.0","0.200","0.200","0.333","0.400","0.249","0.241","0.186","3","15","84.8","22.7","2318","88.4","88.04","5","12","3","-0.4","6.06","105","150","115","145","297","322","290"
"14",595918,"A.J. Cole","58","24.1","0.143","0.000","0.222","0.143","0.125","0.180","0.192","2","14","77.1","4.5","2330","89.4","89.06","3","12","1","-0.3","6.23","105","149","104","149","283","297","268"
"14",623167,"Chris Flexen","49","28.6","0.154","0.077","0.333","0.231","0.162","0.160","0.142","2","13","78.7","-3.9","2162","86.0","85.39","3","10","4","-0.6","6.03","106","149","106","148","287","305","272"
